failed_logins,successful_logins,priv_escalations,file_access_events,kernel_alerts,auth_ratio,unique_ips,failed_per_ip,users_count,privileged_user_targeted,multiple_failed_users_flag,priv_after_failure_flag,svc_sshd,svc_sudo,svc_kernel,hour,day_of_week,is_night,is_weekend,sensitive_file_access,suspicious_command_flag,weird_behavior_flag,failed_to_success_sequence,ip_entropy,label
0,1,0,1,0,0.0,3,0.0,2,0,1,0,1,0,0,20,0,0,0,0,1,0,0,3.0,NORMAL
29,1,0,5,0,0.9666666666666667,2,14.5,1,0,0,0,1,0,0,3,1,1,0,1,0,1,1,0.0667,ATTACK
2,1,1,0,0,0.6666666666666666,3,0.6666666666666666,1,0,0,1,1,1,0,9,3,0,0,0,0,0,1,1.0,NORMAL
2,3,0,0,0,0.4,1,2.0,2,0,1,0,1,0,0,9,3,0,0,0,0,0,1,0.3333,NORMAL
2,1,0,1,0,0.6666666666666666,3,0.6666666666666666,2,0,1,0,1,0,0,19,1,0,0,0,0,0,1,1.0,NORMAL
0,3,0,2,0,0.0,2,0.0,2,0,1,0,1,0,0,20,2,0,0,0,0,1,0,2.0,NORMAL
1,3,0,2,0,0.25,1,1.0,1,0,0,0,1,0,0,19,0,0,0,0,0,0,1,0.5,NORMAL
59,1,0,5,0,0.9833333333333333,2,29.5,2,0,1,0,1,0,0,19,1,0,1,1,0,1,1,0.0333,ATTACK
0,2,0,1,0,0.0,1,0.0,1,0,0,0,1,0,0,15,4,0,0,0,0,0,0,1.0,NORMAL
0,2,0,1,0,0.0,2,0.0,2,0,1,0,1,0,0,17,4,0,0,0,0,0,0,2.0,NORMAL
18,1,0,5,0,0.9473684210526315,12,1.5,9,0,1,0,1,0,0,13,5,0,0,1,1,1,1,0.6316,ATTACK
1,3,0,1,0,0.25,1,1.0,1,0,0,0,1,1,0,19,3,0,0,0,0,0,1,0.5,NORMAL
25,0,0,3,0,1.0,32,0.78125,9,1,1,0,1,0,0,14,5,0,0,1,1,1,0,1.2308,ATTACK
6,2,0,1,0,0.75,3,2.0,1,0,0,0,1,1,0,18,3,0,0,1,0,0,1,0.4286,NORMAL
2,1,0,2,0,0.6666666666666666,2,1.0,1,0,0,0,1,0,0,8,0,0,0,0,0,0,1,0.6667,NORMAL
2,2,0,1,0,0.5,3,0.6666666666666666,1,0,0,0,1,0,0,15,2,0,0,1,0,0,1,1.0,NORMAL
34,1,0,5,0,0.9714285714285714,1,34.0,1,1,0,0,1,0,0,16,4,0,1,1,1,1,1,0.0286,ATTACK
1,2,0,2,0,0.3333333333333333,3,0.3333333333333333,1,0,0,0,1,0,0,13,3,0,0,0,0,1,1,1.5,NORMAL
1,1,0,2,0,0.5,2,0.5,1,0,0,0,1,0,0,10,3,0,0,0,0,0,1,1.0,NORMAL
5,2,0,2,0,0.7142857142857143,5,1.0,1,0,0,0,1,0,0,5,2,1,0,0,0,0,1,0.8333,NORMAL
2,1,0,2,0,0.6666666666666666,2,1.0,1,0,0,0,1,1,0,11,2,0,0,0,0,1,1,0.6667,NORMAL
2,3,0,2,0,0.4,1,2.0,2,1,1,0,1,0,0,9,3,0,0,0,0,1,1,0.3333,NORMAL
0,1,0,1,0,0.0,2,0.0,2,0,1,0,1,0,0,19,1,0,0,1,0,0,0,2.0,NORMAL
1,3,0,0,0,0.25,1,1.0,1,0,0,0,1,1,0,15,2,0,0,0,0,0,1,0.5,NORMAL
0,2,1,3,0,0.0,2,0.0,1,1,0,0,1,1,0,19,2,0,0,1,0,1,0,2.0,ATTACK
75,1,0,4,0,0.9868421052631579,2,37.5,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0.0263,ATTACK
27,0,0,3,0,1.0,2,13.5,1,0,0,0,1,0,0,7,4,0,0,0,1,1,0,0.0714,ATTACK
2,1,0,0,0,0.6666666666666666,1,2.0,2,0,1,0,1,0,0,16,1,0,0,1,0,0,1,0.3333,NORMAL
2,1,0,0,0,0.6666666666666666,1,2.0,1,0,0,0,1,0,0,10,4,0,1,0,1,0,1,0.3333,NORMAL
50,1,0,4,0,0.9803921568627451,1,50.0,1,1,0,0,1,0,0,6,6,0,0,0,0,1,1,0.0196,ATTACK
1,2,0,2,0,0.3333333333333333,2,0.5,2,0,1,0,1,1,0,10,0,0,0,0,0,0,1,1.0,NORMAL
30,0,0,4,0,1.0,2,15.0,1,1,0,0,1,0,0,22,1,1,0,1,0,1,0,0.0645,ATTACK
1,2,0,0,0,0.3333333333333333,3,0.3333333333333333,1,0,0,0,1,0,0,5,4,1,0,0,0,0,1,1.5,NORMAL
2,2,0,2,0,0.5,3,0.6666666666666666,2,0,1,0,1,0,0,14,0,0,1,0,0,1,1,1.0,NORMAL
26,0,0,5,0,1.0,1,26.0,2,1,1,0,1,0,0,3,5,1,0,0,0,1,0,0.037,ATTACK
2,1,0,0,0,0.6666666666666666,3,0.6666666666666666,2,0,1,0,1,0,0,22,1,1,0,0,1,0,1,1.0,NORMAL
1,1,0,0,0,0.5,1,1.0,2,0,1,0,1,0,0,15,2,0,0,0,0,0,1,0.5,NORMAL
1,1,0,2,0,0.5,1,1.0,1,0,0,0,1,0,0,18,2,0,1,0,1,0,1,0.5,NORMAL
2,1,0,0,0,0.6666666666666666,1,2.0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,1,0.3333,NORMAL
37,1,0,2,0,0.9736842105263158,21,1.7619047619047619,18,0,1,0,1,0,0,16,4,0,0,1,1,1,1,0.5526,ATTACK
2,3,0,1,0,0.4,3,0.6666666666666666,1,1,0,0,1,0,0,11,4,0,0,0,0,0,1,1.0,NORMAL
0,2,0,1,0,0.0,1,0.0,2,0,1,0,1,0,0,14,0,0,0,0,0,0,0,1.0,NORMAL
2,2,0,2,0,0.5,1,2.0,2,0,1,0,1,1,0,16,4,0,0,1,0,0,1,0.3333,NORMAL
0,2,0,0,0,0.0,2,0.0,1,0,0,0,1,0,0,20,1,0,1,0,1,0,0,2.0,NORMAL
45,1,0,2,0,0.9782608695652174,1,45.0,2,1,1,0,1,0,0,3,5,1,0,0,1,1,1,0.0217,ATTACK
1,1,0,0,0,0.5,2,0.5,1,0,0,0,1,0,0,15,2,0,0,0,0,0,1,1.0,NORMAL
0,3,0,0,0,0.0,2,0.0,2,0,1,0,1,0,0,13,1,0,0,0,1,0,0,2.0,NORMAL
0,1,0,1,0,0.0,1,0.0,1,0,0,0,1,0,0,7,2,0,1,0,0,0,0,1.0,NORMAL
39,1,0,2,0,0.975,15,2.6,14,1,1,0,1,0,0,2,6,1,0,0,0,1,1,0.375,ATTACK
45,1,0,2,0,0.9782608695652174,1,45.0,1,0,0,0,1,0,0,22,1,1,1,1,0,1,1,0.0217,ATTACK
3,2,1,5,0,0.6,1,3.0,1,1,0,1,1,1,0,13,5,0,0,1,0,0,1,0.25,ATTACK
2,1,2,4,0,0.6666666666666666,2,1.0,1,1,0,1,1,1,0,7,4,0,1,1,0,1,1,0.6667,ATTACK
1,3,0,1,0,0.25,3,0.3333333333333333,1,0,0,0,1,0,0,13,4,0,0,1,0,1,1,1.5,NORMAL
0,3,0,1,0,0.0,3,0.0,2,0,1,0,1,0,0,13,3,0,0,0,1,0,0,3.0,NORMAL
0,1,0,1,0,0.0,3,0.0,1,0,0,0,1,0,0,2,2,1,0,0,0,0,0,3.0,NORMAL
39,0,0,2,0,1.0,29,1.3448275862068966,9,1,1,0,1,0,0,8,1,0,0,1,1,1,0,0.725,ATTACK
4,3,0,2,0,0.5714285714285714,4,1.0,1,0,0,0,1,1,0,14,4,0,0,0,1,0,1,0.8,NORMAL
2,3,0,1,0,0.4,1,2.0,2,0,1,0,1,1,0,13,4,0,1,0,0,0,1,0.3333,NORMAL
0,2,0,0,0,0.0,1,0.0,1,0,0,0,1,0,0,22,3,1,0,0,0,0,0,1.0,NORMAL
0,1,0,1,0,0.0,3,0.0,1,0,0,0,1,0,0,12,2,0,0,0,0,0,0,3.0,NORMAL
43,0,0,4,0,1.0,1,43.0,1,1,0,0,1,0,0,18,1,0,0,0,1,1,0,0.0227,ATTACK
11,1,0,5,0,0.9166666666666666,25,0.44,17,0,1,0,1,0,0,20,2,0,0,0,1,1,1,2.0833,ATTACK
1,2,0,2,0,0.3333333333333333,3,0.3333333333333333,2,0,1,0,1,0,0,16,2,0,0,0,0,0,1,1.5,NORMAL
2,3,0,2,0,0.4,2,1.0,2,0,1,0,1,0,0,10,4,0,0,0,0,0,1,0.6667,NORMAL
1,1,0,0,0,0.5,2,0.5,2,0,1,0,1,1,0,7,2,0,0,0,0,0,1,1.0,NORMAL
2,1,1,3,0,0.6666666666666666,1,2.0,1,1,0,1,1,1,0,10,1,0,0,1,1,0,1,0.3333,ATTACK
0,3,0,2,0,0.0,3,0.0,2,0,1,0,1,0,0,10,4,0,0,0,1,0,0,3.0,NORMAL
27,1,0,5,0,0.9642857142857143,12,2.25,6,1,1,0,1,0,0,19,5,0,0,1,1,1,1,0.4286,ATTACK
47,0,0,3,0,1.0,1,47.0,2,1,1,0,1,0,0,0,3,1,0,1,0,1,0,0.0208,ATTACK
0,2,0,1,0,0.0,2,0.0,2,0,1,0,1,0,0,10,4,0,0,0,0,0,0,2.0,NORMAL
0,3,0,0,0,0.0,1,0.0,1,0,0,0,1,0,0,18,1,0,0,0,0,0,0,1.0,NORMAL
2,3,0,0,0,0.4,1,2.0,2,0,1,0,1,0,0,7,1,0,0,0,0,0,1,0.3333,NORMAL
55,1,0,3,1,0.9821428571428571,1,55.0,2,1,1,0,1,0,0,3,4,1,0,1,1,1,1,0.0179,ATTACK
0,2,0,0,0,0.0,2,0.0,1,0,0,0,1,0,0,10,4,0,0,0,0,0,0,2.0,NORMAL
1,1,0,2,0,0.5,2,0.5,1,0,0,0,1,0,0,8,4,0,0,0,0,0,1,1.0,NORMAL
55,1,0,5,0,0.9821428571428571,1,55.0,2,1,1,0,1,0,0,19,1,0,0,0,0,1,1,0.0179,ATTACK
0,2,0,1,0,0.0,1,0.0,2,0,1,0,1,0,0,17,4,0,0,0,0,1,0,1.0,NORMAL
0,2,0,1,0,0.0,2,0.0,2,0,1,0,1,0,0,7,1,0,0,0,0,0,0,2.0,NORMAL
2,2,1,3,0,0.5,1,2.0,1,1,0,1,1,1,0,1,6,1,0,1,1,1,1,0.3333,ATTACK
32,1,0,2,0,0.9696969696969697,33,0.9696969696969697,11,1,1,0,1,0,0,17,5,0,0,0,0,1,1,1.0,ATTACK
1,3,1,1,0,0.25,2,0.5,1,0,0,1,1,0,0,0,4,1,0,0,1,1,1,1.0,NORMAL
1,2,0,0,0,0.3333333333333333,2,0.5,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1.0,NORMAL
0,1,0,0,0,0.0,3,0.0,1,0,0,0,1,0,0,16,2,0,0,0,0,0,0,3.0,NORMAL
0,3,0,2,0,0.0,2,0.0,2,0,1,0,1,0,0,5,1,1,0,0,0,0,0,2.0,NORMAL
1,3,0,2,0,0.25,1,1.0,2,0,1,0,1,1,0,11,4,0,1,0,0,0,1,0.5,NORMAL
0,1,0,1,0,0.0,2,0.0,1,0,0,0,1,0,0,13,0,0,0,0,0,0,0,2.0,NORMAL
2,2,0,0,0,0.5,2,1.0,1,0,0,0,1,0,0,14,2,0,0,1,0,0,1,0.6667,NORMAL
1,1,0,0,0,0.5,2,0.5,2,0,1,0,1,0,0,16,3,0,0,1,0,0,1,1.0,NORMAL
0,2,0,2,0,0.0,1,0.0,1,0,0,0,1,0,0,12,1,0,0,0,0,0,0,1.0,NORMAL
53,1,0,3,0,0.9814814814814815,1,53.0,1,0,0,0,1,0,0,7,0,0,0,1,1,1,1,0.0185,ATTACK
0,3,0,2,0,0.0,2,0.0,2,0,1,0,1,0,0,18,4,0,0,0,0,1,0,2.0,NORMAL
1,2,0,2,0,0.3333333333333333,2,0.5,1,0,0,0,1,0,0,8,3,0,0,0,0,0,1,1.0,NORMAL
67,1,0,3,0,0.9852941176470589,2,33.5,1,0,0,0,1,0,0,23,1,1,0,1,0,1,1,0.0294,ATTACK
1,2,0,2,0,0.3333333333333333,3,0.3333333333333333,1,0,0,0,1,0,0,21,2,0,1,1,0,0,1,1.5,NORMAL
0,1,0,2,0,0.0,2,0.0,2,0,1,0,1,0,0,11,1,0,0,0,1,0,0,2.0,NORMAL
4,1,0,0,0,0.8,4,1.0,1,0,0,0,1,0,0,12,4,0,0,0,0,0,1,0.8,NORMAL
2,3,0,2,0,0.4,2,1.0,1,0,0,0,1,0,0,20,2,0,0,0,0,1,1,0.6667,NORMAL
1,1,0,2,0,0.5,3,0.3333333333333333,2,0,1,0,1,0,0,15,2,0,0,0,1,0,1,1.5,NORMAL
2,2,0,2,0,0.5,1,2.0,2,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0.3333,NORMAL
2,1,0,0,0,0.6666666666666666,1,2.0,2,0,1,0,1,0,0,5,2,1,0,0,0,1,1,0.3333,NORMAL
3,2,0,1,0,0.6,4,0.75,2,0,1,0,1,0,0,8,0,0,0,0,0,0,1,1.0,NORMAL
5,3,0,2,0,0.625,3,1.6666666666666667,1,0,0,0,1,0,0,10,1,0,0,0,0,0,1,0.5,NORMAL
3,2,0,0,0,0.6,3,1.0,1,0,0,0,1,0,0,15,3,0,0,1,0,0,1,0.75,NORMAL
0,1,2,2,1,0.0,1,0.0,1,0,0,0,1,1,0,14,6,0,0,1,1,1,0,1.0,ATTACK
15,0,0,3,0,1.0,12,1.25,5,0,1,0,1,0,0,9,2,0,0,1,1,1,0,0.75,ATTACK
2,3,0,2,0,0.4,1,2.0,1,0,0,0,1,0,0,9,3,0,1,0,0,1,1,0.3333,NORMAL
25,0,0,2,0,1.0,14,1.7857142857142858,15,1,1,0,1,0,0,3,0,1,0,0,0,1,0,0.5385,ATTACK
19,1,0,5,0,0.95,23,0.8260869565217391,7,1,1,0,1,0,0,8,2,0,0,0,1,1,1,1.15,ATTACK
2,2,0,2,0,0.5,1,2.0,1,0,0,0,1,1,0,12,4,0,0,0,0,0,1,0.3333,NORMAL
1,1,2,3,0,0.5,2,0.5,1,1,0,1,1,1,0,17,5,0,1,0,1,0,1,1.0,ATTACK
1,1,0,0,0,0.5,1,1.0,1,0,0,0,1,0,0,8,4,0,0,0,0,0,1,0.5,NORMAL
2,2,0,2,0,0.5,2,1.0,2,0,1,0,1,0,0,17,4,0,1,0,0,0,1,0.6667,NORMAL
0,2,0,1,0,0.0,1,0.0,1,0,0,0,1,0,0,12,4,0,0,0,0,0,0,1.0,NORMAL
0,2,2,3,0,0.0,1,0.0,1,1,0,0,1,1,0,17,5,0,0,1,1,0,0,1.0,ATTACK
3,2,0,2,0,0.6,3,1.0,1,0,0,0,1,0,0,14,1,0,0,0,1,0,1,0.75,NORMAL
1,1,0,2,0,0.5,3,0.3333333333333333,1,1,0,0,1,0,0,18,1,0,0,1,1,0,1,1.5,NORMAL
1,2,0,0,0,0.3333333333333333,1,1.0,2,0,1,0,1,0,0,16,2,0,0,0,0,0,1,0.5,NORMAL
0,2,0,2,0,0.0,1,0.0,2,0,1,0,1,1,0,16,1,0,0,0,0,0,0,1.0,NORMAL
2,2,0,2,0,0.5,2,1.0,1,0,0,0,1,0,0,16,2,0,0,0,0,0,1,0.6667,NORMAL
2,1,0,1,0,0.6666666666666666,1,2.0,2,0,1,0,1,0,0,14,1,0,1,0,0,0,1,0.3333,NORMAL
1,1,0,0,0,0.5,3,0.3333333333333333,1,0,0,0,1,0,0,7,0,0,0,0,0,0,1,1.5,NORMAL
2,2,0,1,0,0.5,1,2.0,1,1,0,0,1,0,0,15,3,0,0,0,1,1,1,0.3333,NORMAL
0,1,0,1,0,0.0,1,0.0,2,0,1,0,1,0,0,16,0,0,0,1,0,0,0,1.0,NORMAL
1,1,1,2,0,0.5,1,1.0,1,0,0,1,1,1,0,23,5,1,1,1,1,1,1,0.5,ATTACK
0,1,0,2,0,0.0,3,0.0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,3.0,NORMAL
0,2,1,1,0,0.0,2,0.0,1,0,0,0,1,0,0,19,3,0,1,1,0,0,0,2.0,NORMAL
38,0,0,5,1,1.0,14,2.7142857142857144,13,1,1,0,1,0,0,20,4,0,0,1,0,1,0,0.359,ATTACK
0,1,1,5,0,0.0,2,0.0,1,0,0,0,1,1,0,6,3,0,0,0,0,0,0,2.0,ATTACK
5,2,0,0,0,0.7142857142857143,2,2.5,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0.3333,NORMAL
2,1,0,0,0,0.6666666666666666,2,1.0,1,0,0,0,1,0,0,2,3,1,0,0,0,0,1,0.6667,NORMAL
2,2,0,1,0,0.5,2,1.0,1,0,0,0,1,0,0,8,4,0,1,0,0,0,1,0.6667,NORMAL
1,3,0,0,0,0.25,3,0.3333333333333333,2,0,1,0,1,0,0,15,4,0,1,0,1,0,1,1.5,NORMAL
1,2,0,1,0,0.3333333333333333,2,0.5,2,0,1,0,1,1,0,8,2,0,0,0,1,0,1,1.0,NORMAL
24,0,0,5,0,1.0,12,2.0,14,1,1,0,1,0,0,2,3,1,0,1,0,1,0,0.48,ATTACK
1,2,0,1,0,0.3333333333333333,2,0.5,2,0,1,0,1,1,0,8,4,0,0,0,0,0,1,1.0,NORMAL
2,3,0,2,0,0.4,2,1.0,1,0,0,0,1,1,0,15,1,0,0,0,0,0,1,0.6667,NORMAL
0,3,0,2,0,0.0,1,0.0,1,0,0,0,1,0,0,15,4,0,1,1,0,0,0,1.0,NORMAL
1,2,2,5,0,0.3333333333333333,1,1.0,1,1,0,1,1,1,0,9,1,0,1,1,0,0,1,0.5,ATTACK
1,2,0,0,0,0.3333333333333333,2,0.5,2,0,1,0,1,1,0,14,3,0,1,0,0,0,1,1.0,NORMAL
0,2,0,0,0,0.0,3,0.0,1,0,0,0,1,0,0,13,2,0,0,1,0,0,0,3.0,NORMAL
1,3,0,0,0,0.25,1,1.0,2,0,1,0,1,0,0,18,0,0,0,0,0,0,1,0.5,NORMAL
1,1,0,0,0,0.5,1,1.0,2,0,1,0,1,0,0,10,3,0,0,0,0,0,1,0.5,NORMAL
32,1,0,5,0,0.9696969696969697,17,1.8823529411764706,16,1,1,0,1,0,0,5,0,1,1,1,1,1,1,0.5152,ATTACK
0,1,0,2,0,0.0,3,0.0,2,0,1,0,1,0,0,0,2,1,0,1,0,0,0,3.0,NORMAL
53,1,0,5,1,0.9814814814814815,2,26.5,2,0,1,0,1,0,0,3,5,1,0,0,1,1,1,0.037,ATTACK
2,3,0,2,0,0.4,2,1.0,2,0,1,0,1,0,0,6,2,0,0,0,0,0,1,0.6667,NORMAL
1,3,0,0,0,0.25,3,0.3333333333333333,2,0,1,0,1,0,0,14,3,0,0,0,0,0,1,1.5,NORMAL
1,2,0,0,0,0.3333333333333333,3,0.3333333333333333,1,0,0,0,1,0,0,23,0,1,0,0,1,0,1,1.5,NORMAL
68,1,0,3,0,0.9855072463768116,2,34.0,1,1,0,0,1,0,0,4,1,1,1,1,1,1,1,0.029,ATTACK
4,3,0,0,0,0.5714285714285714,3,1.3333333333333333,2,0,1,0,1,0,0,9,4,0,0,0,0,1,1,0.6,NORMAL
2,1,0,0,0,0.6666666666666666,1,2.0,1,0,0,0,1,0,0,9,1,0,0,0,0,0,1,0.3333,NORMAL
1,2,1,2,0,0.3333333333333333,1,1.0,1,0,0,1,1,1,0,14,1,0,0,1,1,0,1,0.5,ATTACK
0,2,0,0,0,0.0,3,0.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0,NORMAL
2,3,0,2,0,0.4,2,1.0,1,0,0,0,1,0,0,11,1,0,0,0,0,0,1,0.6667,NORMAL
1,1,2,5,0,0.5,1,1.0,1,0,0,1,1,1,0,4,0,1,0,0,1,1,1,0.5,ATTACK
47,0,0,3,0,1.0,1,47.0,1,0,0,0,1,0,0,9,3,0,0,1,1,1,0,0.0208,ATTACK
4,2,0,2,0,0.6666666666666666,5,0.8,1,0,0,0,1,1,0,16,2,0,0,0,0,0,1,1.0,NORMAL
1,2,0,2,0,0.3333333333333333,2,0.5,1,0,0,0,1,1,0,7,3,0,0,1,0,0,1,1.0,NORMAL
2,1,0,0,0,0.6666666666666666,1,2.0,2,0,1,0,1,0,0,19,3,0,0,0,0,0,1,0.3333,NORMAL
1,3,0,1,0,0.25,2,0.5,2,0,1,0,1,0,0,15,1,0,0,0,0,0,1,1.0,NORMAL
0,2,0,0,0,0.0,1,0.0,2,0,1,0,1,0,0,16,3,0,0,0,0,0,0,1.0,NORMAL
1,2,0,1,0,0.3333333333333333,2,0.5,2,0,1,0,1,0,0,11,0,0,0,0,0,0,1,1.0,NORMAL
79,0,0,2,0,1.0,2,39.5,2,1,1,0,1,0,0,3,6,1,0,1,1,1,0,0.025,ATTACK
2,2,0,0,0,0.5,2,1.0,2,0,1,0,1,1,0,12,3,0,0,1,0,0,1,0.6667,NORMAL
1,2,0,1,0,0.3333333333333333,3,0.3333333333333333,2,0,1,0,1,0,0,6,4,0,0,0,0,0,1,1.5,NORMAL
2,1,1,2,0,0.6666666666666666,1,2.0,1,1,0,1,1,1,0,2,1,1,1,1,1,1,1,0.3333,ATTACK
0,1,0,1,0,0.0,3,0.0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,3.0,NORMAL
1,2,0,2,0,0.3333333333333333,1,1.0,1,0,0,0,1,1,0,15,2,0,0,0,0,0,1,0.5,NORMAL
1,3,0,2,0,0.25,1,1.0,2,0,1,0,1,0,0,11,0,0,1,0,1,0,1,0.5,NORMAL
2,3,0,1,0,0.4,2,1.0,1,1,0,0,1,0,0,10,0,0,1,1,1,1,1,0.6667,NORMAL
0,2,0,0,0,0.0,2,0.0,2,0,1,0,1,0,0,14,1,0,0,0,0,0,0,2.0,NORMAL
0,2,0,1,0,0.0,3,0.0,1,0,0,0,1,1,0,3,1,1,0,0,0,1,0,3.0,NORMAL
2,3,1,0,0,0.4,2,1.0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0.6667,NORMAL
2,1,1,2,0,0.6666666666666666,2,1.0,1,1,0,1,1,1,0,15,1,0,0,0,0,1,1,0.6667,ATTACK
1,2,0,0,0,0.3333333333333333,3,0.3333333333333333,2,0,1,0,1,0,0,8,2,0,0,0,0,0,1,1.5,NORMAL
2,1,0,0,0,0.6666666666666666,3,0.6666666666666666,2,0,1,0,1,0,0,13,0,0,0,0,0,0,1,1.0,NORMAL
0,3,0,1,0,0.0,3,0.0,2,0,1,0,1,1,0,14,2,0,0,0,0,0,0,3.0,NORMAL
1,1,0,2,0,0.5,1,1.0,2,0,1,0,1,0,0,19,0,0,0,0,0,0,1,0.5,NORMAL
35,0,0,3,0,1.0,2,17.5,1,0,0,0,1,0,0,17,4,0,0,0,0,1,0,0.0556,ATTACK
5,3,0,0,0,0.625,2,2.5,2,0,1,0,1,0,0,12,4,0,0,1,0,0,1,0.3333,NORMAL
52,1,0,2,0,0.9811320754716981,1,52.0,1,0,0,0,1,0,0,17,6,0,0,1,1,1,1,0.0189,ATTACK
2,2,0,0,0,0.5,2,1.0,2,0,1,0,1,1,0,17,4,0,0,0,0,0,1,0.6667,NORMAL
2,3,0,2,0,0.4,2,1.0,2,0,1,0,1,0,0,17,0,0,0,0,0,0,1,0.6667,NORMAL
2,2,0,2,0,0.5,2,1.0,1,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0.6667,NORMAL
0,1,0,0,0,0.0,2,0.0,2,0,1,0,1,0,0,16,3,0,0,0,0,1,0,2.0,NORMAL
0,1,2,2,0,0.0,2,0.0,1,1,0,0,1,1,0,0,2,1,0,1,1,1,0,2.0,ATTACK
1,1,0,0,0,0.5,1,1.0,2,0,1,0,1,1,0,14,4,0,0,0,0,0,1,0.5,NORMAL
0,2,0,0,0,0.0,1,0.0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1.0,NORMAL
2,1,1,2,0,0.6666666666666666,3,0.6666666666666666,2,0,1,1,1,0,0,19,2,0,0,0,0,0,1,1.0,NORMAL
0,2,0,1,0,0.0,2,0.0,1,0,0,0,1,0,0,7,1,0,0,0,0,0,0,2.0,NORMAL
1,1,1,1,0,0.5,1,1.0,2,0,1,1,1,1,0,8,1,0,0,0,0,0,1,0.5,NORMAL
0,1,0,0,0,0.0,1,0.0,2,0,1,0,1,0,0,13,1,0,0,1,1,1,0,1.0,NORMAL
1,1,2,2,0,0.5,1,1.0,1,0,0,1,1,1,0,18,5,0,0,1,1,1,1,0.5,ATTACK
33,0,0,5,0,1.0,39,0.8461538461538461,11,1,1,0,1,0,0,16,4,0,1,0,0,1,0,1.1471,ATTACK
0,1,0,2,0,0.0,2,0.0,1,0,0,0,1,0,0,16,3,0,0,0,0,0,0,2.0,NORMAL
0,1,0,0,0,0.0,2,0.0,2,0,1,0,1,0,0,2,4,1,0,0,0,0,0,2.0,NORMAL
3,1,2,5,0,0.75,2,1.5,1,0,0,1,1,1,0,15,4,0,0,1,1,0,1,0.5,ATTACK
2,3,0,0,0,0.4,3,0.6666666666666666,2,0,1,0,1,0,0,1,2,1,0,1,0,0,1,1.0,NORMAL
76,1,0,4,0,0.987012987012987,1,76.0,1,0,0,0,1,0,0,7,0,0,1,0,1,1,1,0.013,ATTACK
0,2,0,0,0,0.0,2,0.0,2,0,1,0,1,0,0,15,4,0,0,1,0,0,0,2.0,NORMAL
2,2,0,2,0,0.5,2,1.0,1,0,0,0,1,0,0,11,2,0,0,0,0,0,1,0.6667,NORMAL
2,3,0,1,0,0.4,3,0.6666666666666666,1,0,0,0,1,0,0,8,1,0,0,0,0,1,1,1.0,NORMAL
0,1,0,0,0,0.0,1,0.0,1,0,0,0,1,0,0,7,1,0,0,0,0,0,0,1.0,NORMAL
1,1,2,3,0,0.5,2,0.5,1,1,0,1,1,1,0,6,0,0,1,1,1,0,1,1.0,ATTACK
0,3,0,1,0,0.0,1,0.0,2,0,1,0,1,0,0,12,1,0,0,0,0,0,0,1.0,NORMAL
10,0,0,5,0,1.0,22,0.45454545454545453,11,1,1,0,1,0,0,6,5,0,1,1,1,1,0,2.0,ATTACK
1,2,0,1,0,0.3333333333333333,3,0.3333333333333333,2,0,1,0,1,1,0,19,4,0,1,0,0,0,1,1.5,NORMAL
2,3,0,0,0,0.4,1,2.0,2,0,1,0,1,1,0,10,4,0,1,0,0,0,1,0.3333,NORMAL
24,1,0,3,0,0.96,14,1.7142857142857142,16,1,1,0,1,0,0,16,3,0,0,0,1,1,1,0.56,ATTACK
0,1,1,2,0,0.0,3,0.0,1,0,0,0,1,0,0,23,0,1,0,0,0,1,0,3.0,NORMAL
3,3,0,1,0,0.5,4,0.75,2,0,1,0,1,0,0,16,2,0,0,0,0,0,1,1.0,NORMAL
2,2,0,2,0,0.5,3,0.6666666666666666,2,0,1,0,1,0,0,9,0,0,0,0,0,0,1,1.0,NORMAL
66,1,0,3,0,0.9850746268656716,1,66.0,2,0,1,0,1,0,0,8,0,0,0,1,0,1,1,0.0149,ATTACK
1,3,0,2,0,0.25,2,0.5,1,0,0,0,1,0,0,14,2,0,0,0,0,0,1,1.0,NORMAL
0,1,0,1,0,0.0,2,0.0,1,0,0,0,1,0,0,11,3,0,0,0,0,0,0,2.0,NORMAL
0,3,0,0,0,0.0,1,0.0,2,1,1,0,1,0,0,19,2,0,0,0,1,0,0,1.0,NORMAL
3,1,1,3,0,0.75,2,1.5,1,0,0,1,1,1,0,11,0,0,1,1,1,0,1,0.5,ATTACK
0,2,0,1,0,0.0,2,0.0,1,0,0,0,1,0,0,10,1,0,0,0,0,0,0,2.0,NORMAL
66,1,0,2,0,0.9850746268656716,1,66.0,2,1,1,0,1,0,0,17,1,0,0,0,0,1,1,0.0149,ATTACK
2,2,0,0,0,0.5,2,1.0,1,0,0,0,1,0,0,15,0,0,0,0,0,0,1,0.6667,NORMAL
